,HI-LABEL
41874,0
41875,0
41876,0
41877,0
41878,0
41879,1
41880,1
41881,1
41882,1
41883,1
41884,0
41885,1
41886,1
41887,1
41888,1
41889,1
41890,1
41891,1
41892,1
41893,1
41894,1
41895,1
41896,1
41897,1
41898,0
41899,0
41900,1
41901,0
41902,1
41903,1
41904,1
41905,1
41906,0
41907,0
41908,0
41909,1
41910,0
41911,1
41912,0
41913,0
41914,1
41915,1
41916,1
41917,1
41918,1
41919,1
41920,1
41921,1
41922,0
41923,1
41924,0
41925,1
41926,0
41927,1
41928,0
41929,1
41930,1
41931,0
41932,1
41933,0
41934,0
41935,1
41936,1
41937,0
41938,0
41939,1
41940,0
41941,1
41942,1
41943,0
41944,1
41945,1
41946,1
41947,0
41948,1
41949,0
41950,1
41951,1
41952,0
41953,1
41954,1
41955,0
41956,1
41957,0
41958,0
41959,1
41960,1
41961,1
41962,1
41963,1
41964,0
41965,1
41966,0
41967,1
41968,1
41969,1
41970,1
41971,1
41972,1
41973,1
41974,1
41975,1
41976,1
41977,1
41978,1
41979,1
41980,1
41981,0
41982,0
41983,1
41984,1
41985,1
41986,1
41987,1
41988,1
41989,1
41990,1
41991,1
41992,1
41993,0
41994,1
41995,1
41996,1
41997,1
41998,1
41999,1
42000,1
42001,0
42002,1
42003,1
42004,1
42005,0
42006,1
42007,1
42008,0
42009,0
42010,1
42011,0
42012,1
42013,0
42014,1
42015,1
42016,0
42017,1
42018,1
42019,1
42020,1
42021,0
42022,1
42023,1
42024,1
42025,1
42026,1
42027,0
42028,1
42029,1
42030,0
42031,1
42032,0
42033,1
42034,0
42035,1
42036,0
42037,1
42038,1
42039,0
42040,0
42041,0
42042,1
42043,1
42044,1
42045,1
42046,1
42047,1
42048,1
42049,1
42050,1
42051,1
42052,1
42053,1
42054,0
42055,1
42056,0
42057,0
42058,1
42059,1
42060,1
42061,0
42062,0
42063,1
42064,1
42065,1
42066,0
42067,1
42068,1
42069,0
42070,1
42071,1
42072,1
42073,1
42074,1
42075,1
42076,1
42077,1
42078,0
42079,1
42080,1
42081,1
42082,1
42083,1
42084,1
42085,1
42086,1
42087,1
42088,1
42089,0
42090,1
42091,0
42092,1
42093,1
42094,0
42095,1
42096,1
42097,1
42098,1
42099,1
42100,0
42101,1
42102,1
42103,1
42104,0
42105,1
42106,1
42107,0
42108,0
42109,1
42110,0
42111,0
42112,0
42113,0
42114,1
42115,1
42116,1
42117,1
42118,0
42119,0
42120,1
42121,1
42122,1
42123,0
42124,1
42125,1
42126,1
42127,0
42128,1
42129,0
42130,0
42131,1
42132,1
42133,1
42134,0
42135,1
42136,0
42137,0
42138,1
42139,0
42140,1
42141,1
42142,1
42143,1
42144,1
42145,1
42146,1
42147,1
42148,1
42149,0
42150,1
42151,1
42152,0
42153,0
42154,1
42155,1
42156,1
42157,1
42158,1
42159,1
42160,1
42161,1
42162,0
42163,1
42164,1
42165,1
42166,1
42167,0
42168,1
42169,0
42170,0
42171,1
42172,1
42173,1
42174,0
42175,1
42176,0
42177,1
42178,1
42179,1
42180,1
42181,1
42182,1
42183,1
42184,1
42185,1
42186,1
42187,1
42188,1
42189,1
42190,1
42191,1
42192,1
42193,1
42194,1
42195,1
42196,1
42197,1
42198,1
42199,1
42200,1
42201,1
42202,1
42203,1
42204,1
42205,1
42206,1
42207,1
42208,1
42209,1
42210,1
42211,1
42212,1
42213,1
42214,1
42215,1
42216,1
42217,0
42218,1
42219,1
42220,1
42221,1
42222,1
42223,1
42224,1
42225,1
42226,1
42227,1
42228,0
42229,1
42230,0
42231,0
42232,0
42233,1
42234,1
42235,1
42236,1
42237,1
42238,1
42239,1
42240,1
42241,1
42242,1
42243,1
42244,1
42245,1
42246,1
42247,1
42248,1
42249,1
42250,1
42251,1
42252,1
42253,1
42254,1
42255,1
42256,0
42257,0
42258,1
42259,0
42260,0
42261,1
42262,1
42263,0
42264,0
42265,1
42266,1
42267,1
42268,1
42269,1
42270,0
42271,1
42272,1
42273,1
42274,1
42275,1
42276,1
42277,1
42278,1
42279,1
42280,1
42281,1
42282,1
42283,1
42284,1
42285,1
42286,1
42287,1
42288,0
42289,1
42290,1
42291,1
42292,1
42293,0
42294,1
42295,1
42296,1
42297,1
42298,0
42299,1
42300,1
42301,0
42302,1
42303,0
42304,0
42305,1
42306,1
42307,1
42308,1
42309,1
42310,1
42311,1
42312,1
42313,0
42314,0
42315,0
42316,1
42317,0
42318,0
42319,1
42320,1
42321,1
42322,1
42323,1
42324,1
42325,1
42326,1
42327,1
42328,1
42329,1
42330,1
42331,1
42332,1
42333,1
42334,0
42335,1
42336,1
42337,1
42338,1
42339,1
42340,1
42341,1
42342,1
42343,1
42344,1
42345,1
42346,0
42347,0
42348,0
42349,1
42350,1
42351,1
42352,0
42353,0
42354,0
42355,1
42356,1
42357,1
42358,1
42359,1
42360,1
42361,1
42362,1
42363,1
42364,1
42365,1
42366,1
42367,1
42368,1
42369,1
42370,1
42371,0
42372,1
42373,1
42374,1
42375,1
42376,0
42377,1
42378,0
42379,1
42380,1
42381,1
42382,1
42383,1
42384,1
42385,0
42386,1
42387,1
42388,1
42389,1
42390,1
42391,1
42392,1
42393,1
42394,1
42395,1
42396,1
42397,1
42398,1
42399,1
42400,1
42401,1
42402,0
42403,0
42404,1
42405,1
42406,1
42407,0
42408,1
42409,1
42410,1
42411,0
42412,0
42413,1
42414,1
42415,1
42416,1
42417,1
42418,1
42419,1
42420,1
42421,1
42422,1
42423,0
42424,1
42425,1
42426,0
42427,1
42428,1
42429,1
42430,1
42431,1
42432,0
42433,0
42434,0
42435,0
42436,0
42437,1
42438,1
42439,1
42440,1
42441,0
42442,1
42443,1
42444,1
42445,1
42446,0
42447,0
42448,0
42449,1
42450,1
42451,1
42452,1
42453,1
42454,1
42455,1
42456,1
42457,1
42458,1
42459,1
42460,1
42461,1
42462,1
42463,1
42464,1
42465,1
42466,1
42467,1
42468,0
42469,0
42470,1
42471,1
42472,1
42473,0
42474,0
42475,0
42476,1
42477,1
42478,1
42479,1
42480,1
42481,1
42482,0
42483,1
42484,1
42485,1
42486,0
42487,0
42488,1
42489,1
42490,0
42491,1
42492,1
42493,1
42494,0
42495,1
42496,1
42497,1
42498,1
42499,1
42500,1
42501,0
42502,1
42503,1
42504,1
42505,1
42506,1
42507,1
42508,1
42509,1
42510,1
42511,1
42512,1
42513,1
42514,0
42515,0
42516,1
42517,1
42518,0
42519,1
42520,1
42521,1
42522,1
42523,1
42524,1
42525,0
42526,0
42527,0
42528,1
42529,1
42530,0
42531,1
42532,0
42533,0
42534,1
42535,0
42536,1
42537,0
42538,0
42539,1
42540,1
42541,1
42542,1
42543,1
42544,1
42545,1
42546,1
42547,1
42548,0
42549,0
42550,1
42551,1
42552,0
42553,1
42554,1
42555,1
42556,1
42557,1
42558,1
42559,1
42560,1
42561,1
42562,1
42563,0
42564,1
42565,1
42566,1
42567,1
42568,1
42569,1
42570,1
42571,1
42572,1
42573,1
42574,1
42575,1
42576,1
42577,1
42578,0
42579,1
42580,1
42581,1
42582,1
42583,1
42584,0
42585,1
42586,1
42587,1
42588,1
42589,1
42590,1
42591,1
42592,1
42593,1
42594,0
42595,1
42596,0
42597,1
42598,1
42599,1
42600,1
42601,1
42602,1
42603,1
42604,1
42605,0
42606,1
42607,1
42608,1
42609,1
42610,1
42611,1
42612,1
42613,1
42614,1
42615,1
42616,1
42617,1
42618,1
42619,1
42620,1
42621,1
42622,1
42623,0
42624,1
42625,0
42626,0
42627,1
42628,1
42629,1
42630,1
42631,0
42632,1
42633,1
42634,0
42635,0
42636,1
42637,1
42638,1
42639,1
42640,1
42641,1
42642,1
42643,0
42644,1
42645,1
42646,1
42647,1
42648,1
42649,1
42650,1
42651,1
42652,1
42653,0
42654,1
42655,1
42656,1
42657,1
42658,1
42659,1
42660,1
42661,1
42662,1
42663,1
42664,1
42665,1
42666,0
42667,0
42668,1
42669,1
42670,1
42671,0
42672,1
42673,1
42674,0
42675,1
42676,1
42677,1
42678,1
42679,0
42680,1
42681,0
42682,1
42683,1
42684,1
42685,1
42686,0
42687,1
42688,0
42689,0
42690,1
42691,1
42692,0
42693,1
42694,1
42695,0
42696,1
42697,0
42698,1
42699,1
42700,1
42701,1
42702,1
42703,1
42704,1
42705,1
42706,1
42707,1
42708,1
42709,1
42710,0
42711,1
42712,1
42713,1
42714,0
42715,0
42716,1
42717,1
42718,0
42719,0
42720,1
42721,1
42722,1
42723,1
42724,1
42725,1
42726,1
42727,1
42728,1
42729,1
42730,1
42731,1
42732,1
42733,1
42734,1
42735,1
42736,1
42737,1
42738,1
42739,1
42740,1
42741,1
42742,0
42743,1
42744,1
42745,0
42746,1
42747,1
42748,1
42749,1
42750,1
42751,1
42752,1
42753,1
42754,1
42755,1
42756,1
42757,1
42758,1
42759,1
42760,1
42761,1
42762,1
42763,1
42764,1
42765,1
42766,1
42767,1
42768,1
42769,1
42770,1
42771,1
42772,1
42773,1
42774,1
42775,1
42776,1
42777,0
42778,1
42779,1
42780,0
42781,1
42782,1
42783,1
42784,0
42785,1
42786,1
42787,1
42788,0
42789,1
42790,1
42791,1
42792,1
42793,1
42794,1
42795,1
42796,1
42797,1
42798,1
42799,0
42800,0
42801,1
42802,1
42803,1
42804,0
42805,1
42806,1
42807,1
42808,1
42809,1
42810,0
42811,1
42812,0
42813,1
42814,0
42815,1
42816,1
42817,1
42818,0
42819,1
42820,1
42821,0
42822,1
42823,1
42824,1
42825,1
42826,1
42827,0
42828,0
42829,1
42830,1
42831,1
42832,1
42833,0
42834,1
42835,1
42836,0
42837,1
42838,0
42839,1
42840,1
42841,1
42842,1
42843,0
42844,1
42845,1
42846,1
42847,1
42848,1
42849,0
42850,0
42851,1
42852,0
42853,1
42854,0
42855,1
42856,1
42857,1
42858,1
42859,1
42860,1
42861,1
42862,1
42863,1
42864,1
42865,1
42866,0
42867,1
42868,0
42869,1
42870,1
42871,1
42872,0
42873,1
42874,1
42875,1
42876,1
42877,1
42878,1
42879,1
42880,0
42881,1
42882,1
42883,0
42884,1
42885,1
42886,1
42887,1
42888,1
42889,1
42890,1
42891,1
42892,0
42893,1
42894,1
42895,1
42896,1
42897,1
42898,1
42899,1
42900,1
42901,1
42902,1
42903,1
42904,0
42905,1
42906,0
42907,0
42908,0
42909,1
42910,1
42911,1
42912,1
42913,0
42914,1
42915,1
42916,1
42917,0
42918,1
42919,1
42920,0
42921,1
42922,1
42923,1
42924,0
42925,1
42926,1
42927,1
42928,1
42929,1
42930,1
42931,1
42932,1
42933,1
42934,1
42935,0
42936,1
42937,1
42938,1
42939,0
42940,1
42941,0
42942,1
42943,1
42944,1
42945,0
42946,1
42947,1
42948,1
42949,1
42950,1
42951,1
42952,1
42953,1
42954,1
42955,1
42956,0
42957,1
42958,1
42959,0
42960,1
42961,1
42962,1
42963,1
42964,1
42965,1
42966,1
42967,1
42968,1
42969,1
42970,1
42971,1
42972,0
42973,1
42974,1
42975,1
42976,1
42977,1
42978,1
42979,1
42980,0
42981,1
42982,1
42983,1
42984,1
42985,1
42986,1
42987,0
42988,1
42989,0
42990,0
42991,1
42992,0
42993,0
42994,1
42995,1
42996,1
42997,1
42998,1
42999,0
43000,1
43001,0
43002,1
43003,0
43004,1
43005,1
43006,0
43007,1
43008,0
43009,1
43010,1
43011,0
43012,1
43013,1
43014,1
43015,1
43016,1
43017,1
43018,1
43019,1
43020,1
43021,1
43022,1
43023,1
43024,1
43025,1
43026,0
43027,1
43028,1
43029,0
43030,1
43031,0
43032,1
43033,1
43034,1
43035,0
43036,0
43037,0
43038,0
43039,0
43040,1
43041,0
43042,0
43043,1
43044,1
43045,1
43046,1
43047,1
43048,1
43049,1
43050,0
43051,1
43052,1
43053,1
43054,1
43055,1
43056,1
43057,1
43058,0
43059,1
43060,1
43061,1
43062,1
43063,0
43064,0
43065,1
43066,0
43067,0
43068,1
43069,1
43070,1
43071,1
43072,1
43073,1
43074,1
43075,1
43076,1
43077,1
43078,1
43079,1
43080,1
43081,1
43082,1
43083,1
43084,1
43085,1
43086,1
43087,1
43088,0
43089,1
43090,1
43091,1
43092,1
43093,1
43094,1
43095,1
43096,1
43097,1
43098,1
43099,1
43100,1
43101,1
43102,1
43103,1
43104,1
43105,1
43106,1
43107,1
43108,1
43109,1
43110,0
43111,1
43112,1
43113,1
43114,1
43115,0
43116,1
43117,1
43118,1
43119,1
43120,1
43121,1
43122,1
43123,0
43124,0
43125,0
43126,1
43127,1
43128,1
43129,1
43130,0
43131,1
43132,1
43133,1
43134,1
43135,1
43136,1
43137,1
43138,1
43139,0
43140,0
43141,0
43142,1
43143,1
43144,1
43145,1
43146,1
43147,1
43148,1
43149,1
43150,1
43151,0
43152,1
43153,1
43154,1
43155,1
43156,1
43157,1
43158,0
43159,0
43160,1
43161,0
43162,1
43163,1
43164,1
43165,1
43166,1
43167,1
43168,1
43169,1
43170,1
43171,0
43172,1
43173,1
43174,1
43175,1
43176,0
43177,1
43178,1
43179,0
43180,0
43181,0
43182,0
43183,1
43184,0
43185,1
43186,1
43187,1
43188,1
43189,0
43190,1
43191,0
43192,0
43193,0
43194,1
43195,1
43196,1
43197,0
43198,1
43199,1
43200,0
43201,1
43202,1
43203,1
43204,1
43205,0
43206,1
43207,1
43208,0
43209,0
43210,0
43211,0
43212,0
43213,0
43214,0
43215,1
43216,1
43217,0
43218,0
43219,1
43220,1
43221,0
43222,1
43223,1
43224,1
43225,1
43226,1
43227,1
43228,1
43229,1
43230,1
43231,1
43232,0
43233,0
43234,1
43235,1
43236,0
43237,1
43238,1
43239,0
43240,1
43241,1
43242,1
43243,1
43244,1
43245,1
43246,1
43247,1
43248,1
43249,0
43250,1
43251,1
43252,1
43253,1
43254,1
43255,0
43256,1
43257,0
43258,1
43259,1
43260,1
43261,1
43262,1
43263,1
43264,1
43265,1
43266,1
43267,1
43268,1
43269,1
43270,1
43271,0
43272,1
43273,1
43274,1
43275,1
43276,1
43277,1
43278,1
43279,1
43280,1
43281,1
43282,1
43283,1
43284,0
43285,1
43286,1
43287,0
43288,1
43289,1
43290,0
43291,1
43292,1
43293,1
43294,1
43295,1
43296,1
43297,0
43298,1
43299,0
43300,1
43301,1
43302,1
43303,1
43304,1
43305,1
43306,1
43307,1
43308,1
43309,1
43310,1
43311,1
43312,1
43313,1
43314,1
43315,1
43316,1
43317,1
43318,0
43319,1
43320,1
43321,0
43322,0
43323,0
43324,0
43325,1
43326,0
43327,1
43328,1
43329,1
43330,1
43331,1
43332,1
43333,1
43334,0
43335,0
43336,0
43337,0
43338,1
43339,1
43340,1
43341,1
43342,1
43343,1
43344,1
43345,0
43346,1
43347,1
43348,0
43349,1
43350,1
43351,1
43352,1
43353,1
43354,1
43355,0
43356,1
43357,1
43358,0
43359,1
43360,1
43361,1
43362,0
43363,1
43364,0
43365,1
43366,1
43367,1
43368,1
43369,1
43370,1
43371,0
43372,0
43373,1
43374,1
43375,1
43376,1
43377,1
43378,1
43379,1
43380,1
43381,0
43382,1
43383,1
43384,0
43385,1
43386,1
43387,1
43388,1
43389,1
43390,1
43391,0
43392,0
43393,1
43394,0
43395,0
43396,1
43397,1
43398,1
43399,1
43400,0
43401,1
43402,1
43403,1
43404,1
43405,1
43406,1
43407,1
43408,1
43409,0
43410,0
43411,1
43412,0
43413,0
43414,0
43415,0
43416,1
43417,1
43418,1
43419,1
43420,1
43421,1
43422,0
43423,1
43424,0
43425,1
43426,0
43427,1
43428,0
43429,1
43430,1
43431,1
43432,1
43433,1
43434,0
43435,1
43436,1
43437,1
43438,0
43439,0
43440,1
43441,1
43442,1
43443,1
43444,0
43445,1
43446,0
43447,1
43448,1
43449,1
43450,1
43451,1
43452,1
43453,1
43454,1
43455,1
43456,1
43457,1
43458,1
43459,1
43460,1
43461,1
43462,1
43463,1
43464,0
43465,1
43466,0
43467,1
43468,0
43469,1
43470,0
43471,0
43472,0
43473,1
43474,1
43475,1
43476,1
43477,1
43478,1
43479,1
43480,1
43481,1
43482,1
43483,0
43484,1
43485,0
43486,1
43487,0
43488,1
43489,0
43490,0
43491,1
43492,1
43493,1
43494,1
43495,0
43496,1
43497,0
43498,1
43499,1
43500,1
43501,1
43502,1
43503,1
43504,1
43505,1
43506,1
43507,1
43508,1
43509,1
43510,1
43511,0
43512,1
43513,0
43514,0
43515,1
43516,1
43517,1
43518,1
43519,1
43520,1
43521,1
43522,0
43523,1
43524,1
43525,1
43526,1
43527,1
43528,1
43529,1
43530,1
43531,1
43532,1
43533,1
43534,1
43535,1
43536,1
43537,0
43538,1
43539,1
43540,1
43541,1
43542,1
43543,0
43544,1
43545,1
43546,1
43547,0
43548,1
43549,1
43550,1
43551,0
43552,1
43553,1
43554,1
43555,1
43556,0
43557,1
43558,1
43559,1
43560,1
43561,1
43562,1
43563,1
43564,1
43565,1
43566,1
43567,1
43568,1
43569,1
43570,1
43571,1
43572,1
43573,1
43574,1
43575,1
43576,0
43577,1
43578,1
43579,1
43580,1
43581,1
43582,1
43583,1
43584,1
43585,0
43586,0
43587,1
43588,1
43589,1
43590,0
43591,0
43592,1
43593,1
43594,1
43595,0
43596,1
43597,1
43598,1
43599,1
43600,1
43601,0
43602,0
43603,0
43604,1
43605,1
43606,1
43607,0
43608,0
43609,0
43610,0
43611,1
43612,1
43613,1
43614,0
43615,1
43616,1
43617,1
43618,1
43619,0
43620,1
43621,0
43622,0
43623,1
43624,1
43625,1
43626,0
43627,1
43628,1
43629,1
43630,1
43631,1
43632,1
43633,0
43634,1
43635,1
43636,1
43637,1
43638,1
43639,1
43640,1
43641,1
43642,0
43643,1
43644,0
43645,1
43646,1
43647,1
43648,1
43649,1
43650,1
43651,1
43652,1
43653,1
43654,1
43655,0
43656,1
43657,0
43658,0
43659,1
43660,1
43661,1
43662,1
43663,1
43664,0
43665,1
43666,0
43667,1
43668,1
43669,1
43670,1
43671,1
43672,1
43673,1
43674,1
43675,1
43676,1
43677,1
43678,0
43679,1
43680,1
43681,0
43682,1
43683,1
43684,1
43685,1
43686,1
43687,1
43688,1
43689,1
43690,1
43691,1
43692,1
43693,1
43694,1
43695,1
43696,1
43697,1
43698,1
43699,1
43700,1
43701,0
43702,1
43703,1
43704,0
43705,1
43706,0
43707,1
43708,1
43709,0
43710,0
43711,1
43712,1
43713,1
43714,1
43715,1
43716,1
43717,1
43718,1
43719,0
43720,1
43721,1
43722,1
43723,0
43724,1
43725,0
43726,1
43727,0
43728,1
43729,1
43730,1
43731,1
43732,1
43733,1
43734,1
43735,1
43736,1
43737,1
43738,0
43739,1
43740,1
43741,1
43742,1
43743,1
43744,0
43745,1
43746,0
43747,1
43748,1
43749,0
43750,1
43751,0
43752,1
43753,0
43754,0
43755,1
43756,0
43757,1
43758,1
43759,1
43760,0
43761,1
43762,1
43763,1
43764,1
43765,1
43766,1
43767,1
43768,0
43769,0
43770,1
43771,0
43772,1
43773,0
43774,1
43775,1
43776,1
43777,0
43778,1
43779,1
43780,1
43781,1
43782,1
43783,1
43784,1
43785,1
43786,1
43787,1
43788,1
43789,1
43790,1
43791,0
43792,0
43793,1
43794,1
43795,0
43796,1
43797,0
43798,1
43799,0
43800,1
43801,0
43802,1
43803,1
43804,0
43805,0
43806,1
43807,0
43808,1
43809,1
43810,1
43811,0
43812,1
43813,1
43814,1
43815,0
43816,1
43817,1
43818,1
43819,1
43820,0
43821,0
43822,0
43823,1
43824,1
43825,1
43826,1
43827,1
43828,1
43829,1
43830,1
43831,0
43832,0
43833,0
43834,1
43835,1
43836,1
43837,1
43838,1
43839,1
43840,1
43841,1
43842,1
43843,1
43844,1
43845,1
43846,0
43847,0
43848,0
43849,1
43850,0
43851,0
43852,0
43853,0
43854,1
43855,1
43856,1
43857,1
43858,1
43859,0
43860,1
43861,0
43862,0
43863,1
43864,1
43865,0
43866,1
43867,1
43868,1
43869,0
43870,0
43871,1
43872,1
43873,0
43874,1
43875,1
43876,0
43877,1
43878,0
43879,1
43880,1
43881,1
43882,1
43883,0
43884,1
43885,1
43886,1
43887,0
43888,0
43889,0
43890,0
43891,0
43892,1
43893,1
43894,1
43895,1
43896,1
43897,1
43898,1
43899,1
43900,0
43901,1
43902,1
43903,1
43904,1
43905,1
43906,1
43907,1
43908,1
43909,1
43910,1
43911,1
43912,1
43913,1
43914,1
43915,1
43916,1
43917,1
43918,1
43919,1
43920,1
43921,1
43922,0
43923,1
43924,1
43925,0
43926,1
43927,1
43928,1
43929,1
43930,1
43931,1
43932,1
43933,1
43934,1
43935,1
43936,0
43937,1
43938,1
43939,1
43940,1
43941,1
43942,1
43943,1
43944,1
43945,1
43946,1
43947,1
43948,1
43949,1
43950,1
43951,1
43952,0
43953,0
43954,1
43955,1
43956,1
43957,1
43958,1
43959,1
43960,1
43961,1
43962,1
43963,1
43964,1
43965,1
43966,1
43967,1
43968,1
43969,1
43970,0
43971,0
43972,1
43973,1
43974,0
43975,1
43976,1
43977,0
43978,1
43979,1
43980,1
43981,1
43982,1
43983,1
43984,1
43985,1
43986,0
43987,1
43988,1
43989,0
43990,1
43991,1
43992,1
43993,0
43994,1
43995,1
43996,1
43997,1
43998,1
43999,1
44000,1
44001,1
44002,1
44003,0
44004,1
44005,1
44006,1
44007,1
44008,1
44009,1
44010,1
44011,1
44012,1
44013,0
44014,0
44015,1
44016,0
44017,1
44018,1
44019,1
44020,1
44021,1
44022,1
44023,1
44024,1
44025,0
44026,1
44027,1
44028,1
44029,0
44030,1
44031,1
44032,0
44033,1
44034,0
44035,0
44036,1
44037,1
44038,0
44039,1
44040,0
44041,1
44042,1
44043,1
44044,1
44045,1
44046,1
44047,0
44048,1
44049,1
44050,1
44051,0
44052,1
44053,1
44054,1
44055,1
44056,1
44057,0
44058,1
44059,1
44060,0
44061,1
44062,1
44063,0
44064,0
44065,0
44066,1
44067,1
44068,1
44069,0
44070,0
44071,0
44072,1
44073,0
44074,1
44075,1
44076,0
44077,1
44078,1
44079,1
44080,1
44081,0
44082,1
44083,1
44084,1
44085,0
44086,0
44087,1
44088,1
44089,0
44090,0
44091,1
44092,0
44093,1
44094,0
44095,1
44096,1
44097,1
44098,1
44099,1
44100,1
44101,1
44102,1
44103,1
44104,0
44105,1
44106,1
44107,1
44108,1
44109,1
44110,1
44111,1
44112,1
44113,1
44114,1
44115,0
44116,1
44117,1
44118,1
44119,1
44120,1
44121,0
44122,1
44123,0
44124,0
44125,1
44126,1
44127,1
44128,1
44129,1
44130,1
44131,0
44132,0
44133,1
44134,0
44135,1
44136,1
44137,1
44138,1
44139,1
44140,1
44141,0
44142,1
44143,0
44144,1
44145,1
44146,1
44147,1
44148,1
44149,1
44150,1
44151,1
44152,1
44153,1
44154,1
44155,1
44156,0
44157,1
44158,1
44159,1
44160,1
44161,1
44162,1
44163,1
44164,1
44165,1
44166,1
44167,1
44168,1
44169,1
44170,1
44171,1
44172,1
44173,1
44174,1
44175,1
44176,1
44177,1
44178,0
44179,0
44180,1
44181,1
44182,1
44183,1
44184,1
44185,1
44186,1
44187,0
44188,1
44189,1
44190,1
44191,1
44192,1
44193,1
44194,1
44195,1
44196,1
44197,1
44198,1
44199,1
44200,1
44201,1
44202,1
44203,1
44204,1
44205,0
44206,1
44207,1
44208,1
44209,1
44210,0
44211,1
44212,1
44213,1
44214,1
44215,1
44216,0
44217,1
44218,1
44219,1
44220,1
44221,0
44222,1
44223,1
44224,1
44225,1
44226,1
44227,1
44228,1
44229,1
44230,1
44231,1
44232,1
44233,1
44234,0
44235,1
44236,1
44237,1
44238,1
44239,0
44240,1
44241,1
44242,1
44243,1
44244,0
44245,1
44246,0
44247,1
44248,1
44249,1
44250,0
44251,1
44252,1
44253,1
44254,0
44255,1
44256,1
44257,1
44258,0
44259,1
44260,1
44261,1
44262,1
44263,1
44264,0
44265,1
44266,1
44267,1
44268,1
44269,1
44270,0
44271,0
44272,0
44273,1
44274,1
44275,1
44276,1
44277,0
44278,1
44279,1
44280,1
44281,1
44282,1
44283,1
44284,0
44285,0
44286,1
44287,1
44288,0
44289,1
44290,1
44291,1
44292,1
44293,1
44294,1
44295,1
44296,1
44297,1
44298,1
44299,1
44300,1
44301,1
44302,1
44303,1
44304,1
44305,1
44306,1
44307,1
44308,1
44309,0
44310,1
44311,0
44312,1
44313,1
44314,1
44315,0
44316,1
44317,1
44318,1
44319,1
44320,1
44321,1
44322,1
44323,1
44324,1
44325,1
44326,0
44327,0
44328,1
44329,1
44330,1
44331,1
44332,1
44333,1
44334,1
44335,1
44336,1
44337,1
44338,1
44339,1
44340,1
44341,1
44342,1
44343,1
44344,0
44345,1
44346,1
44347,0
44348,1
44349,1
44350,1
44351,1
44352,0
44353,0
44354,1
44355,1
44356,1
44357,1
44358,1
44359,1
44360,1
44361,1
44362,1
44363,1
44364,1
44365,1
44366,1
44367,1
44368,1
44369,0
44370,1
44371,1
44372,1
44373,1
44374,1
44375,1
44376,0
44377,1
44378,1
44379,0
44380,1
44381,1
44382,1
44383,1
44384,1
44385,0
44386,1
44387,1
44388,1
44389,0
44390,1
44391,1
44392,1
44393,1
44394,1
44395,0
44396,1
44397,1
44398,1
44399,1
44400,1
44401,1
44402,0
44403,1
44404,1
44405,0
44406,1
44407,1
44408,0
44409,1
44410,0
44411,1
44412,0
44413,1
44414,1
44415,1
44416,1
44417,1
44418,1
44419,0
44420,1
44421,1
44422,1
44423,1
44424,1
44425,1
44426,1
44427,1
44428,1
44429,1
44430,1
44431,0
44432,1
44433,1
44434,1
44435,1
44436,1
44437,0
44438,1
44439,0
44440,1
44441,1
44442,1
44443,0
44444,0
44445,0
44446,1
44447,1
44448,1
44449,1
44450,1
44451,1
44452,1
44453,1
44454,1
44455,0
44456,1
44457,1
44458,1
44459,1
44460,1
44461,1
44462,1
44463,1
44464,1
44465,1
44466,1
44467,1
44468,1
44469,1
44470,1
44471,1
44472,0
44473,0
44474,0
44475,0
44476,1
44477,1
44478,1
44479,1
44480,1
44481,0
44482,0
44483,0
44484,1
44485,0
44486,1
44487,1
44488,1
44489,1
44490,1
44491,0
44492,1
44493,0
44494,0
44495,0
44496,1
44497,0
44498,1
44499,0
44500,0
44501,1
44502,1
44503,1
44504,0
44505,0
44506,1
44507,1
44508,1
44509,1
44510,1
44511,0
44512,0
44513,0
44514,1
44515,0
44516,1
44517,1
44518,1
44519,1
44520,0
44521,1
44522,1
44523,1
44524,1
44525,1
44526,1
44527,1
44528,0
44529,1
44530,1
44531,1
44532,1
44533,1
44534,1
44535,1
44536,1
44537,1
44538,0
44539,1
44540,1
44541,0
44542,1
44543,1
44544,0
44545,1
44546,0
44547,1
44548,1
44549,1
44550,1
44551,1
44552,1
44553,1
44554,1
44555,1
44556,1
44557,1
44558,1
44559,1
44560,1
44561,1
44562,0
44563,1
44564,1
44565,1
44566,1
44567,1
44568,0
44569,0
44570,0
44571,1
44572,1
44573,0
44574,1
44575,1
44576,1
44577,1
44578,0
44579,1
44580,1
44581,1
44582,0
44583,0
44584,1
44585,0
44586,1
44587,1
44588,1
44589,1
44590,1
44591,1
44592,1
44593,1
44594,1
44595,1
44596,1
44597,1
44598,1
44599,1
44600,1
44601,1
44602,1
44603,1
44604,0
44605,0
44606,1
44607,1
44608,1
44609,1
44610,1
44611,1
44612,1
44613,0
44614,1
44615,1
44616,0
44617,1
44618,0
44619,1
44620,0
44621,1
44622,1
44623,0
44624,1
44625,1
44626,1
44627,1
44628,1
44629,1
44630,1
44631,1
44632,1
44633,1
44634,1
44635,0
44636,0
44637,1
44638,1
44639,0
44640,1
44641,1
44642,0
44643,0
44644,1
44645,1
44646,1
44647,0
44648,0
44649,0
44650,0
44651,1
44652,1
44653,0
44654,0
44655,0
44656,1
44657,1
44658,1
44659,1
44660,1
44661,1
44662,1
44663,0
44664,1
44665,1
44666,1
44667,0
44668,1
44669,1
44670,0
44671,1
